Sample_ID,pF,theta_VGM,k_VGM,theta_PDI,k_PDI
TUBS_121,6.008,0.0641,0,0.0444,3.4e-08
TUBS_121,6.096,0.0615,0,0.0394,2.8e-08
TUBS_121,6.184,0.0591,0,0.0345,2.3e-08
TUBS_121,6.272,0.0568,0,0.0295,1.9e-08
TUBS_121,6.36,0.0546,0,0.0245,1.4e-08
TUBS_121,6.448,0.0525,0,0.0196,1e-08
TUBS_121,6.536,0.0504,0,0.0147,7e-09
TUBS_121,6.624,0.0484,0,0.0098,4e-09
TUBS_121,6.712,0.0465,0,0.0049,3e-09
TUBS_121,6.8,0.0447,0,0,1e-09
TUBS_122,-2,0.3886,1.609213028,0.3863,3.749801945
TUBS_122,-1.912,0.3886,1.583062969,0.3863,3.749742283
TUBS_122,-1.824,0.3886,1.556083258,0.3863,3.749663195
TUBS_122,-1.736,0.3886,1.528259063,0.3863,3.749558381
TUBS_122,-1.648,0.3886,1.499576583,0.3863,3.749419554
TUBS_122,-1.56,0.3886,1.470023136,0.3863,3.749235582
TUBS_122,-1.472,0.3886,1.439587311,0.3863,3.748991709
TUBS_122,-1.384,0.3886,1.408259274,0.3863,3.748668527
TUBS_122,-1.296,0.3886,1.376030911,0.3863,3.748240337
TUBS_122,-1.208,0.3886,1.342896123,0.3863,3.747672915
TUBS_122,-1.12,0.3886,1.308851093,0.3863,3.746920944
TUBS_122,-1.032,0.3886,1.27389461,0.3863,3.745924588
TUBS_122,-0.944,0.3886,1.23802843,0.3863,3.744604458
TUBS_122,-0.856,0.3886,1.201257613,0.3863,3.742855408
TUBS_122,-0.768,0.3886,1.16359102,0.3863,3.740538594
TUBS_122,-0.68,0.3886,1.125041773,0.3863,3.73747004
TUBS_122,-0.592,0.3885,1.085627778,0.3863,3.733406248
TUBS_122,-0.504,0.3885,1.04537235,0.3862,3.728025635
TUBS_122,-0.416,0.3885,1.004304888,0.3862,3.720903783
TUBS_122,-0.328,0.3885,0.962461639,0.3862,3.711481157
TUBS_122,-0.24,0.3885,0.919886563,0.3862,3.699021793
TUBS_122,-0.152,0.3884,0.876632295,0.3862,3.682559309
TUBS_122,-0.064,0.3884,0.832761253,0.3862,3.660829395
TUBS_122,0.024,0.3883,0.788346856,0.3861,3.632183908
TUBS_122,0.112,0.3882,0.743474932,0.3861,3.594483464
TUBS_122,0.2,0.3881,0.698245186,0.3861,3.544978455
TUBS_122,0.288,0.388,0.652772996,0.386,3.480170169
TUBS_122,0.376,0.3878,0.607191146,0.3859,3.395671112
TUBS_122,0.464,0.3876,0.561651832,0.3858,3.286092166
TUBS_122,0.552,0.3873,0.516328586,0.3856,3.145011081
TUBS_122,0.64,0.387,0.471418107,0.3854,2.965119152
TUBS_122,0.728,0.3865,0.427141865,0.3851,2.738680629
TUBS_122,0.816,0.386,0.383746926,0.3847,2.464384224
TUBS_122,0.904,0.3853,0.341505797,0.3843,2.174426389
TUBS_122,0.992,0.3844,0.300714535,0.3836,1.882242477
TUBS_122,1.08,0.3833,0.261688429,0.3828,1.592703227
TUBS_122,1.168,0.3819,0.224754342,0.3817,1.311973853
TUBS_122,1.256,0.3802,0.190238959,0.3803,1.047143743
TUBS_122,1.344,0.3781,0.158452461,0.3785,0.805650305
TUBS_122,1.432,0.3755,0.129667707,0.3763,0.594323428
TUBS_122,1.52,0.3725,0.104096323,0.3735,0.418230557
TUBS_122,1.608,0.3688,0.081864516,0.37,0.27960729
TUBS_122,1.696,0.3644,0.062992755,0.3658,0.177235739
TUBS_122,1.784,0.3594,0.047384522,0.3608,0.106686353
TUBS_122,1.872,0.3536,0.034828214,0.3548,0.061414455
TUBS_122,1.96,0.3471,0.025014159,0.3481,0.034298853
TUBS_122,2.048,0.3399,0.017564626,0.3404,0.019007653
TUBS_122,2.136,0.3321,0.012071096,0.3321,0.010748674
TUBS_122,2.224,0.3237,0.008131173,0.3231,0.00636731
TUBS_122,2.312,0.3149,0.005378265,0.3138,0.00400788
TUBS_122,2.4,0.3057,0.003500104,0.3043,0.002673741
TUBS_122,2.488,0.2962,0.002245772,0.2947,0.001864339
TUBS_122,2.576,0.2867,0.00142355,0.2852,0.001337163
TUBS_122,2.664,0.2771,0.000893149,0.2758,0.000974308
TUBS_122,2.752,0.2675,0.0005556,0.2666,0.000715576
TUBS_122,2.84,0.2581,0.000343196,0.2576,0.000527436
TUBS_122,2.928,0.2488,0.000210779,0.249,0.000389307
TUBS_122,3.016,0.2397,0.000128852,0.2405,0.000287471
TUBS_122,3.104,0.2308,7.8474e-05,0.2324,0.000212275
TUBS_122,3.192,0.2221,4.765e-05,0.2244,0.00015673
TUBS_122,3.28,0.2137,2.8864e-05,0.2168,0.000115704
TUBS_122,3.368,0.2056,1.7451e-05,0.2093,8.5409e-05
TUBS_122,3.456,0.1978,1.0535e-05,0.2021,6.3041e-05
TUBS_122,3.544,0.1902,6.353e-06,0.1951,4.6528e-05
TUBS_122,3.632,0.1829,3.827e-06,0.1882,3.4339e-05
TUBS_122,3.72,0.1759,2.304e-06,0.1816,2.5343e-05
TUBS_122,3.808,0.1691,1.386e-06,0.1751,1.8705e-05
TUBS_122,3.896,0.1625,8.33e-07,0.1687,1.3806e-05
TUBS_122,3.984,0.1562,5.01e-07,0.1625,1.0192e-05
TUBS_122,4.072,0.1502,3.01e-07,0.1565,7.525e-06
TUBS_122,4.16,0.1444,1.81e-07,0.1505,5.557e-06
TUBS_122,4.248,0.1388,1.09e-07,0.1447,4.106e-06
TUBS_122,4.336,0.1334,6.5e-08,0.1389,3.035e-06
TUBS_122,4.424,0.1282,3.9e-08,0.1333,2.245e-06
TUBS_122,4.512,0.1232,2.4e-08,0.1278,1.662e-06
TUBS_122,4.6,0.1185,1.4e-08,0.1223,1.233e-06
TUBS_122,4.688,0.1139,8e-09,0.1169,9.16e-07
TUBS_122,4.776,0.1094,5e-09,0.1116,6.83e-07
TUBS_122,4.864,0.1052,3e-09,0.1063,5.11e-07
TUBS_122,4.952,0.1011,2e-09,0.1011,3.85e-07
TUBS_122,5.04,0.0972,1e-09,0.096,2.92e-07
TUBS_122,5.128,0.0934,1e-09,0.0909,2.23e-07
TUBS_122,5.216,0.0898,0,0.0858,1.73e-07
TUBS_122,5.304,0.0863,0,0.0808,1.36e-07
TUBS_122,5.392,0.0829,0,0.0759,1.09e-07
TUBS_122,5.48,0.0797,0,0.0709,8.8e-08
TUBS_122,5.568,0.0766,0,0.066,7.3e-08
TUBS_122,5.656,0.0736,0,0.0612,6.2e-08
TUBS_122,5.744,0.0708,0,0.0563,5.3e-08
TUBS_122,5.832,0.068,0,0.0515,4.5e-08
TUBS_122,5.92,0.0654,0,0.0468,3.9e-08
TUBS_122,6.008,0.0628,0,0.042,3.4e-08
TUBS_122,6.096,0.0604,0,0.0373,2.8e-08
TUBS_122,6.184,0.0581,0,0.0326,2.3e-08
TUBS_122,6.272,0.0558,0,0.0279,1.9e-08
TUBS_122,6.36,0.0536,0,0.0232,1.4e-08
TUBS_122,6.448,0.0515,0,0.0185,1e-08
TUBS_122,6.536,0.0495,0,0.0139,7e-09
TUBS_122,6.624,0.0476,0,0.0092,4e-09
TUBS_122,6.712,0.0458,0,0.0046,3e-09
TUBS_122,6.8,0.044,0,0,1e-09
TUBS_123,-2,0.4052,1.259773417,0.42,16.809163441
TUBS_123,-1.912,0.4052,1.239545266,0.42,16.808373887
TUBS_123,-1.824,0.4052,1.218617818,0.42,16.807340557
TUBS_123,-1.736,0.4052,1.196976381,0.42,16.805974491
TUBS_123,-1.648,0.4052,1.17460702,0.42,16.804182906
TUBS_123,-1.56,0.4052,1.151496719,0.42,16.801822795
TUBS_123,-1.472,0.4052,1.127633566,0.42,16.798720334
TUBS_123,-1.384,0.4052,1.103006945,0.42,16.794636172
TUBS_123,-1.296,0.4052,1.077607777,0.42,16.789269484
TUBS_123,-1.208,0.4052,1.051428769,0.42,16.782208021
TUBS_123,-1.12,0.4052,1.024464701,0.42,16.772924805
TUBS_123,-1.032,0.4052,0.996712744,0.42,16.760717262
TUBS_123,-0.944,0.4052,0.968172828,0.42,16.74467027
TUBS_123,-0.856,0.4052,0.938848044,0.42,16.723581847
TUBS_123,-0.768,0.4051,0.908745091,0.42,16.695879438
TUBS_123,-0.68,0.4051,0.877874797,0.4199,16.659505262
TUBS_123,-0.592,0.4051,0.846252684,0.4199,16.61176964
TUBS_123,-0.504,0.4051,0.813899617,0.4199,16.549165533
TUBS_123,-0.416,0.4051,0.780842512,0.4199,16.467156009
TUBS_123,-0.328,0.405,0.747115162,0.4198,16.35986818
TUBS_123,-0.24,0.405,0.712759132,0.4198,16.219762847
TUBS_123,-0.152,0.4049,0.67782473,0.4197,16.037231561
TUBS_123,-0.064,0.4048,0.642372203,0.4196,15.800171466
TUBS_123,0.024,0.4048,0.606472873,0.4195,15.493523671
TUBS_123,0.112,0.4046,0.570210473,0.4194,15.098934461
TUBS_123,0.2,0.4045,0.53368262,0.4192,14.594704291
TUBS_123,0.288,0.4043,0.497002244,0.4189,13.956235847
TUBS_123,0.376,0.404,0.460299083,0.4186,13.157433994
TUBS_123,0.464,0.4037,0.423721099,0.4181,12.173624454
TUBS_123,0.552,0.4033,0.38743565,0.4175,10.986637617
TUBS_123,0.64,0.4028,0.351630315,0.4168,9.592600325
TUBS_123,0.728,0.4022,0.316512998,0.4158,8.01204574
TUBS_123,0.816,0.4014,0.282311045,0.4146,6.326949383
TUBS_123,0.904,0.4003,0.249268844,0.413,4.766649624
TUBS_123,0.992,0.3991,0.217643509,0.411,3.424225838
TUBS_123,1.08,0.3975,0.187697916,0.4085,2.329827408
TUBS_123,1.168,0.3955,0.159690867,0.4054,1.492596229
TUBS_123,1.256,0.3931,0.13386405,0.4017,0.896910086
TUBS_123,1.344,0.3901,0.110426246,0.3972,0.505678245
TUBS_123,1.432,0.3865,0.089535961,0.392,0.269517618
TUBS_123,1.52,0.3822,0.071284564,0.3858,0.138490135
TUBS_123,1.608,0.3772,0.055682933,0.3789,0.071196066
TUBS_123,1.696,0.3714,0.042654937,0.3711,0.038539458
TUBS_123,1.784,0.3648,0.032040177,0.3627,0.022930367
TUBS_123,1.872,0.3574,0.023606978,0.3537,0.015089001
TUBS_123,1.96,0.3492,0.017073852,0.3443,0.010673971
TUBS_123,2.048,0.3403,0.012135582,0.3347,0.007839871
TUBS_123,2.136,0.3309,0.008488925,0.325,0.005840471
TUBS_123,2.224,0.321,0.005853572,0.3154,0.004362801
TUBS_123,2.312,0.3109,0.003985841,0.3058,0.003253842
TUBS_123,2.4,0.3005,0.00268474,0.2965,0.002420521
TUBS_123,2.488,0.29,0.001791778,0.2874,0.001796392
TUBS_123,2.576,0.2795,0.001186648,0.2785,0.001330786
TUBS_123,2.664,0.2691,0.000780905,0.2698,0.000984596
TUBS_123,2.752,0.2589,0.000511231,0.2614,0.000727826
TUBS_123,2.84,0.2488,0.000333279,0.2532,0.00053769
TUBS_123,2.928,0.2391,0.000216534,0.2452,0.000397062
TUBS_123,3.016,0.2296,0.000140303,0.2375,0.000293135
TUBS_123,3.104,0.2204,9.0713e-05,0.23,0.000216373
TUBS_123,3.192,0.2115,5.8551e-05,0.2227,0.000159696
TUBS_123,3.28,0.2029,3.774e-05,0.2155,0.000117858
TUBS_123,3.368,0.1946,2.43e-05,0.2086,8.698e-05
TUBS_123,3.456,0.1867,1.5633e-05,0.2018,6.4191e-05
TUBS_123,3.544,0.179,1.0051e-05,0.1951,4.7373e-05
TUBS_123,3.632,0.1716,6.458e-06,0.1886,3.4961e-05
TUBS_123,3.72,0.1646,4.148e-06,0.1822,2.5802e-05
TUBS_123,3.808,0.1578,2.664e-06,0.176,1.9044e-05
TUBS_123,3.896,0.1513,1.71e-06,0.1699,1.4057e-05
TUBS_123,3.984,0.145,1.097e-06,0.1638,1.0378e-05
TUBS_123,4.072,0.139,7.04e-07,0.1579,7.663e-06
TUBS_123,4.16,0.1333,4.52e-07,0.1521,5.661e-06
TUBS_123,4.248,0.1278,2.9e-07,0.1463,4.183e-06
TUBS_123,4.336,0.1225,1.86e-07,0.1407,3.093e-06
TUBS_123,4.424,0.1174,1.19e-07,0.1351,2.289e-06
TUBS_123,4.512,0.1125,7.7e-08,0.1296,1.697e-06
TUBS_123,4.6,0.1079,4.9e-08,0.1241,1.259e-06
TUBS_123,4.688,0.1034,3.1e-08,0.1187,9.37e-07
TUBS_123,4.776,0.0991,2e-08,0.1134,7e-07
TUBS_123,4.864,0.095,1.3e-08,0.1081,5.25e-07
TUBS_123,4.952,0.0911,8e-09,0.1029,3.97e-07
TUBS_123,5.04,0.0873,5e-09,0.0977,3.02e-07
TUBS_123,5.128,0.0837,3e-09,0.0926,2.32e-07
TUBS_123,5.216,0.0802,2e-09,0.0875,1.81e-07
TUBS_123,5.304,0.0769,1e-09,0.0824,1.43e-07
TUBS_123,5.392,0.0737,1e-09,0.0774,1.15e-07
TUBS_123,5.48,0.0707,1e-09,0.0724,9.5e-08
TUBS_123,5.568,0.0677,0,0.0674,7.9e-08
TUBS_123,5.656,0.0649,0,0.0624,6.7e-08
TUBS_123,5.744,0.0622,0,0.0575,5.8e-08
TUBS_123,5.832,0.0597,0,0.0526,5e-08
TUBS_123,5.92,0.0572,0,0.0478,4.3e-08
TUBS_123,6.008,0.0548,0,0.0429,3.7e-08
TUBS_123,6.096,0.0526,0,0.0381,3.2e-08
TUBS_123,6.184,0.0504,0,0.0333,2.6e-08
TUBS_123,6.272,0.0483,0,0.0285,2.1e-08
TUBS_123,6.36,0.0463,0,0.0237,1.6e-08
TUBS_123,6.448,0.0444,0,0.0189,1.1e-08
TUBS_123,6.536,0.0425,0,0.0142,8e-09
TUBS_123,6.624,0.0408,0,0.0094,5e-09
TUBS_123,6.712,0.0391,0,0.0047,3e-09
TUBS_123,6.8,0.0375,0,0,1e-09
TUBS_124,-2,0.3725,0.047303753,0.369,0.412927579
TUBS_124,-1.912,0.3725,0.046815428,0.369,0.412925231
TUBS_124,-1.824,0.3725,0.046307262,0.369,0.412922083
TUBS_124,-1.736,0.3725,0.045778589,0.369,0.412917872
TUBS_124,-1.648,0.3725,0.045228752,0.369,0.412912224
TUBS_124,-1.56,0.3725,0.044657078,0.369,0.412904665
TUBS_124,-1.472,0.3725,0.044062902,0.369,0.412894531
TUBS_124,-1.384,0.3725,0.04344554,0.369,0.412880964
TUBS_124,-1.296,0.3725,0.042804359,0.369,0.412862797
TUBS_124,-1.208,0.3725,0.042138677,0.369,0.412838451
TUBS_124,-1.12,0.3725,0.041447859,0.369,0.412805837
TUBS_124,-1.032,0.3725,0.040731284,0.369,0.412762144
TUBS_124,-0.944,0.3725,0.039988361,0.369,0.412703631
TUBS_124,-0.856,0.3725,0.039218502,0.369,0.41262525
TUBS_124,-0.768,0.3725,0.038421189,0.369,0.412520267
TUBS_124,-0.68,0.3725,0.037595927,0.369,0.412379683
TUBS_124,-0.592,0.3725,0.03674228,0.369,0.412191394
TUBS_124,-0.504,0.3725,0.035859894,0.369,0.411939246
TUBS_124,-0.416,0.3725,0.034948465,0.369,0.411601615
TUBS_124,-0.328,0.3725,0.034007797,0.369,0.411149607
TUBS_124,-0.24,0.3725,0.033037806,0.369,0.410544624
TUBS_124,-0.152,0.3725,0.032038517,0.369,0.409735119
TUBS_124,-0.064,0.3725,0.03101011,0.369,0.408652425
TUBS_124,0.024,0.3725,0.029952922,0.369,0.407205092
TUBS_124,0.112,0.3724,0.028867495,0.369,0.405271506
TUBS_124,0.2,0.3724,0.02775457,0.369,0.402690654
TUBS_124,0.288,0.3724,0.026615167,0.369,0.399250235
TUBS_124,0.376,0.3723,0.025450557,0.369,0.394671767
TUBS_124,0.464,0.3723,0.024262369,0.369,0.388592738
TUBS_124,0.552,0.3722,0.023052578,0.3689,0.380546244
TUBS_124,0.64,0.3721,0.021823575,0.3689,0.369939879
TUBS_124,0.728,0.372,0.02057821,0.3688,0.356036612
TUBS_124,0.816,0.3719,0.019319857,0.3688,0.338345699
TUBS_124,0.904,0.3717,0.01805244,0.3687,0.318588151
TUBS_124,0.992,0.3715,0.016780496,0.3686,0.29735006
TUBS_124,1.08,0.3712,0.015509225,0.3684,0.2746094
TUBS_124,1.168,0.3708,0.01424451,0.3682,0.25040619
TUBS_124,1.256,0.3704,0.012992936,0.3679,0.224859924
TUBS_124,1.344,0.3698,0.011761792,0.3675,0.198201282
TUBS_124,1.432,0.369,0.010559005,0.367,0.170805413
TUBS_124,1.52,0.3681,0.009393051,0.3663,0.143221501
TUBS_124,1.608,0.3669,0.008272794,0.3655,0.116185227
TUBS_124,1.696,0.3654,0.007207239,0.3643,0.090591698
TUBS_124,1.784,0.3635,0.006205215,0.3628,0.067411253
TUBS_124,1.872,0.3612,0.005274953,0.3609,0.047539346
TUBS_124,1.96,0.3584,0.004423613,0.3584,0.031602905
TUBS_124,2.048,0.355,0.003656756,0.3552,0.019786592
TUBS_124,2.136,0.3509,0.002977866,0.3514,0.011763761
TUBS_124,2.224,0.3461,0.002387954,0.3466,0.006802451
TUBS_124,2.312,0.3405,0.001885362,0.3409,0.003994216
TUBS_124,2.4,0.3341,0.001465819,0.3343,0.00250095
TUBS_124,2.488,0.327,0.001122766,0.3268,0.001708831
TUBS_124,2.576,0.3191,0.00084793,0.3186,0.001251758
TUBS_124,2.664,0.3105,0.000632041,0.3097,0.000949171
TUBS_124,2.752,0.3014,0.000465562,0.3004,0.000725628
TUBS_124,2.84,0.2918,0.000339345,0.291,0.00055241
TUBS_124,2.928,0.282,0.000245093,0.2814,0.000417365
TUBS_124,3.016,0.2719,0.000175641,0.272,0.000313117
TUBS_124,3.104,0.2618,0.000125046,0.2627,0.000233639
TUBS_124,3.192,0.2517,8.8541e-05,0.2536,0.00017367
TUBS_124,3.28,0.2417,6.2414e-05,0.2448,0.000128763
TUBS_124,3.368,0.2319,4.3837e-05,0.2362,9.5309e-05
TUBS_124,3.456,0.2224,3.0699e-05,0.2278,7.047e-05
TUBS_124,3.544,0.213,2.1449e-05,0.2197,5.2067e-05
TUBS_124,3.632,0.204,1.4958e-05,0.2119,3.8452e-05
TUBS_124,3.72,0.1953,1.0416e-05,0.2042,2.839e-05
TUBS_124,3.808,0.1869,7.244e-06,0.1968,2.0958e-05
TUBS_124,3.896,0.1788,5.034e-06,0.1896,1.547e-05
TUBS_124,3.984,0.171,3.496e-06,0.1825,1.1419e-05
TUBS_124,4.072,0.1636,2.426e-06,0.1756,8.43e-06
TUBS_124,4.16,0.1564,1.683e-06,0.1689,6.224e-06
TUBS_124,4.248,0.1495,1.167e-06,0.1623,4.596e-06
TUBS_124,4.336,0.143,8.09e-07,0.1558,3.395e-06
TUBS_124,4.424,0.1367,5.61e-07,0.1495,2.509e-06
TUBS_124,4.512,0.1307,3.89e-07,0.1432,1.856e-06
TUBS_124,4.6,0.1249,2.69e-07,0.1371,1.374e-06
TUBS_124,4.688,0.1194,1.87e-07,0.131,1.019e-06
TUBS_124,4.776,0.1142,1.29e-07,0.1251,7.57e-07
TUBS_124,4.864,0.1091,9e-08,0.1192,5.64e-07
TUBS_124,4.952,0.1043,6.2e-08,0.1134,4.22e-07
TUBS_124,5.04,0.0997,4.3e-08,0.1076,3.18e-07
TUBS_124,5.128,0.0953,3e-08,0.1019,2.41e-07
TUBS_124,5.216,0.0911,2.1e-08,0.0963,1.85e-07
TUBS_124,5.304,0.0871,1.4e-08,0.0907,1.43e-07
TUBS_124,5.392,0.0832,1e-08,0.0851,1.13e-07
TUBS_124,5.48,0.0796,7e-09,0.0796,9e-08
TUBS_124,5.568,0.076,5e-09,0.0741,7.3e-08
TUBS_124,5.656,0.0727,3e-09,0.0687,6.1e-08
TUBS_124,5.744,0.0695,2e-09,0.0633,5.1e-08
TUBS_124,5.832,0.0664,2e-09,0.0579,4.4e-08
TUBS_124,5.92,0.0635,1e-09,0.0525,3.7e-08
TUBS_124,6.008,0.0607,1e-09,0.0472,3.2e-08
TUBS_124,6.096,0.058,1e-09,0.0419,2.7e-08
TUBS_124,6.184,0.0554,0,0.0366,2.2e-08
TUBS_124,6.272,0.053,0,0.0313,1.8e-08
TUBS_124,6.36,0.0506,0,0.0261,1.4e-08
TUBS_124,6.448,0.0484,0,0.0208,1e-08
TUBS_124,6.536,0.0463,0,0.0156,7e-09
TUBS_124,6.624,0.0442,0,0.0104,4e-09
TUBS_124,6.712,0.0423,0,0.0052,3e-09
TUBS_124,6.8,0.0404,0,0,1e-09
TUBS_125,-2,0.37,0.313817971,0.37,1.116805052
TUBS_125,-1.912,0.37,0.312532647,0.37,1.116794216
TUBS_125,-1.824,0.37,0.311149753,0.37,1.116779723
TUBS_125,-1.736,0.37,0.309662139,0.37,1.116760339
TUBS_125,-1.648,0.37,0.308062156,0.37,1.11673442
TUBS_125,-1.56,0.37,0.306341666,0.37,1.116699755
TUBS_125,-1.472,0.37,0.304491974,0.37,1.116653398
TUBS_125,-1.384,0.37,0.302503846,0.37,1.116591411
TUBS_125,-1.296,0.37,0.300367445,0.37,1.116508519
TUBS_125,-1.208,0.37,0.298072328,0.37,1.116397664
TUBS_125,-1.12,0.37,0.295607433,0.37,1.116249422
TUBS_125,-1.032,0.37,0.292961027,0.37,1.116051188
TUBS_125,-0.944,0.37,0.290120716,0.37,1.115786118
TUBS_125,-0.856,0.37,0.287073418,0.37,1.115431708
TUBS_125,-0.768,0.37,0.283805345,0.37,1.11495789
TUBS_125,-0.68,0.37,0.280302041,0.37,1.114324502
TUBS_125,-0.592,0.37,0.27654833,0.37,1.113477852
TUBS_125,-0.504,0.37,0.272528371,0.37,1.112346273
TUBS_125,-0.416,0.37,0.268225677,0.37,1.110834233
TUBS_125,-0.328,0.37,0.263623147,0.37,1.108814427
TUBS_125,-0.24,0.37,0.25870314,0.37,1.106117461
TUBS_125,-0.152,0.37,0.253447563,0.37,1.102518288
TUBS_125,-0.064,0.37,0.247837985,0.37,1.097718612
TUBS_125,0.024,0.3699,0.241855785,0.37,1.091324123
TUBS_125,0.112,0.3699,0.235482366,0.3699,1.082814889
TUBS_125,0.2,0.3699,0.228699434,0.3699,1.071510623
TUBS_125,0.288,0.3699,0.22148933,0.3699,1.056527545
TUBS_125,0.376,0.3698,0.213835482,0.3698,1.036729384
TUBS_125,0.464,0.3698,0.205723019,0.3698,1.010676632
TUBS_125,0.552,0.3697,0.1971395,0.3697,0.976583771
TUBS_125,0.64,0.3696,0.188075931,0.3696,0.932304072
TUBS_125,0.728,0.3695,0.178528017,0.3695,0.875371879
TUBS_125,0.816,0.3693,0.168497806,0.3693,0.804700012
TUBS_125,0.904,0.3691,0.157995796,0.3691,0.727965705
TUBS_125,0.992,0.3688,0.14704352,0.3688,0.648265366
TUBS_125,1.08,0.3684,0.135676803,0.3684,0.566505069
TUBS_125,1.168,0.3678,0.123949592,0.3678,0.484023503
TUBS_125,1.256,0.3672,0.111938342,0.3671,0.402595364
TUBS_125,1.344,0.3663,0.0997466,0.3662,0.324398928
TUBS_125,1.432,0.3651,0.087509217,0.365,0.251866971
TUBS_125,1.52,0.3637,0.07539494,0.3634,0.187407091
TUBS_125,1.608,0.3618,0.063605841,0.3613,0.13300625
TUBS_125,1.696,0.3594,0.05237145,0.3588,0.089792632
TUBS_125,1.784,0.3564,0.041935111,0.3555,0.05773511
TUBS_125,1.872,0.3526,0.032531898,0.3516,0.035638827
TUBS_125,1.96,0.348,0.024358963,0.3468,0.021485843
TUBS_125,2.048,0.3425,0.017543846,0.3412,0.012986996
TUBS_125,2.136,0.3359,0.0121195,0.3348,0.00809767
TUBS_125,2.224,0.3284,0.008015786,0.3276,0.0053081
TUBS_125,2.312,0.32,0.005073071,0.3198,0.003661962
TUBS_125,2.4,0.3107,0.003074943,0.3116,0.002624837
TUBS_125,2.488,0.3007,0.001789028,0.3032,0.001923735
TUBS_125,2.576,0.2902,0.001002482,0.2947,0.001424234
TUBS_125,2.664,0.2795,0.000543273,0.2862,0.001057782
TUBS_125,2.752,0.2687,0.000286026,0.2778,0.000785593
TUBS_125,2.84,0.258,0.000146962,0.2695,0.000582751
TUBS_125,2.928,0.2475,7.4005e-05,0.2613,0.000431697
TUBS_125,3.016,0.2374,3.6663e-05,0.2534,0.000319426
TUBS_125,3.104,0.2277,1.7928e-05,0.2457,0.000236147
TUBS_125,3.192,0.2185,8.677e-06,0.2381,0.000174471
TUBS_125,3.28,0.2098,4.166e-06,0.2307,0.00012885
TUBS_125,3.368,0.2016,1.988e-06,0.2235,9.5133e-05
TUBS_125,3.456,0.1939,9.44e-07,0.2165,7.0227e-05
TUBS_125,3.544,0.1867,4.46e-07,0.2096,5.1834e-05
TUBS_125,3.632,0.1799,2.11e-07,0.2028,3.8256e-05
TUBS_125,3.72,0.1737,9.9e-08,0.1962,2.8233e-05
TUBS_125,3.808,0.1678,4.7e-08,0.1897,2.0837e-05
TUBS_125,3.896,0.1624,2.2e-08,0.1833,1.5378e-05
TUBS_125,3.984,0.1574,1e-08,0.177,1.1351e-05
TUBS_125,4.072,0.1527,5e-09,0.1708,8.379e-06
TUBS_125,4.16,0.1483,2e-09,0.1647,6.186e-06
TUBS_125,4.248,0.1443,1e-09,0.1587,4.568e-06
TUBS_125,4.336,0.1405,0,0.1527,3.375e-06
TUBS_125,4.424,0.1371,0,0.1468,2.494e-06
TUBS_125,4.512,0.1338,0,0.141,1.845e-06
TUBS_125,4.6,0.1308,0,0.1352,1.366e-06
TUBS_125,4.688,0.1281,0,0.1295,1.013e-06
TUBS_125,4.776,0.1255,0,0.1238,7.53e-07
TUBS_125,4.864,0.1231,0,0.1182,5.61e-07
TUBS_125,4.952,0.1209,0,0.1126,4.2e-07
TUBS_125,5.04,0.1188,0,0.107,3.16e-07
TUBS_125,5.128,0.1169,0,0.1015,2.4e-07
TUBS_125,5.216,0.1151,0,0.096,1.84e-07
TUBS_125,5.304,0.1135,0,0.0905,1.43e-07
TUBS_125,5.392,0.112,0,0.085,1.12e-07
TUBS_125,5.48,0.1106,0,0.0796,9e-08
TUBS_125,5.568,0.1093,0,0.0742,7.3e-08
TUBS_125,5.656,0.108,0,0.0688,6.1e-08
TUBS_125,5.744,0.1069,0,0.0635,5.1e-08
TUBS_125,5.832,0.1059,0,0.0581,4.3e-08
TUBS_125,5.92,0.1049,0,0.0528,3.7e-08
TUBS_125,6.008,0.104,0,0.0475,3.2e-08
TUBS_125,6.096,0.1032,0,0.0421,2.7e-08
TUBS_125,6.184,0.1024,0,0.0368,2.2e-08
TUBS_125,6.272,0.1017,0,0.0316,1.8e-08
TUBS_125,6.36,0.101,0,0.0263,1.4e-08
TUBS_125,6.448,0.1004,0,0.021,1e-08
TUBS_125,6.536,0.0998,0,0.0157,7e-09
TUBS_125,6.624,0.0993,0,0.0105,4e-09
TUBS_125,6.712,0.0988,0,0.0052,3e-09
TUBS_125,6.8,0.0983,0,0,1e-09
TUBS_126,-2,0.3974,2.578330108,0.3936,4.636414656
TUBS_126,-1.912,0.3974,2.534092713,0.3936,4.636336831
TUBS_126,-1.824,0.3974,2.488500544,0.3936,4.636233813
TUBS_126,-1.736,0.3974,2.441532389,0.3936,4.636097064
TUBS_126,-1.648,0.3974,2.393169118,0.3936,4.635915592
TUBS_126,-1.56,0.3974,2.343393441,0.3936,4.6356751
TUBS_126,-1.472,0.3974,2.292190668,0.3936,4.635356064
TUBS_126,-1.384,0.3974,2.239548747,0.3936,4.634932994
TUBS_126,-1.296,0.3974,2.185458782,0.3936,4.634371983
TUBS_126,-1.208,0.3974,2.129915627,0.3936,4.633627845
TUBS_126,-1.12,0.3974,2.072917939,0.3936,4.632641144
TUBS_126,-1.032,0.3974,2.014469146,0.3936,4.631332589
TUBS_126,-0.944,0.3974,1.954577702,0.3936,4.629597555
TUBS_126,-0.856,0.3973,1.893257954,0.3936,4.627297263
