Sample_ID,Orig_SampleName,Source,Lat,Lon,SamplingDepth,HyProp,AirEntry,WP4,KSAT,BD,Porosity,Texture_SSC,Texture_subgroups,Stone,Corg,N,S,Elemental_analyser,Method_Texture_analysis,Sample_volume,Note
UFZ_025,P0N1_49,Helmholtz_Zentrum_fuer_Umweltforschung_UFZ,51.393283,11.87844,7.5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Vario EL Cube; Elementar Analysemethoden GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,Same texture and Corg content in samples: P0N1_16; P0N1_21; P0N1_28; P0N1_31; P0N1_49; P0N1_58; P0N1_97; P0N1_195
UFZ_026,P0N1_58,Helmholtz_Zentrum_fuer_Umweltforschung_UFZ,51.393283,11.87844,7.5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Vario EL Cube; Elementar Analysemethoden GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,Same texture and Corg content in samples: P0N1_16; P0N1_21; P0N1_28; P0N1_31; P0N1_49; P0N1_58; P0N1_97; P0N1_195
UFZ_027,P0N1_97,Helmholtz_Zentrum_fuer_Umweltforschung_UFZ,51.393283,11.87844,7.5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Vario EL Cube; Elementar Analysemethoden GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,Same texture and Corg content in samples: P0N1_16; P0N1_21; P0N1_28; P0N1_31; P0N1_49; P0N1_58; P0N1_97; P0N1_195
UFZ_028,R_F_A_A,Helmholtz_Zentrum_fuer_Umweltforschung_UFZ,31.899722,34.85,12.5,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Vario EL Cube; Elementar Analysemethoden GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),692,NA
UFZ_029,R_F_A_C,Helmholtz_Zentrum_fuer_Umweltforschung_UFZ,31.899722,34.85,12.5,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Vario EL Cube; Elementar Analysemethoden GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),692,NA
UFZ_030,R_F_A_D,Helmholtz_Zentrum_fuer_Umweltforschung_UFZ,31.899722,34.85,12.5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Vario EL Cube; Elementar Analysemethoden GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),692,NA
UFZ_031,R_F_B_D,Helmholtz_Zentrum_fuer_Umweltforschung_UFZ,31.899722,34.85,12.5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Vario EL Cube; Elementar Analysemethoden GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),692,NA
UFZ_032,R_F_F_A,Helmholtz_Zentrum_fuer_Umweltforschung_UFZ,31.899722,34.85,12.5,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Vario EL Cube; Elementar Analysemethoden GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),692,NA
UFZ_033,R_F_F_C,Helmholtz_Zentrum_fuer_Umweltforschung_UFZ,31.899722,34.85,12.5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Vario EL Cube; Elementar Analysemethoden GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),692,NA
UFZ_034,R_F_F_D,Helmholtz_Zentrum_fuer_Umweltforschung_UFZ,31.899722,34.85,12.5,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Vario EL Cube; Elementar Analysemethoden GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),692,NA
UFZ_035,R_M_A,Helmholtz_Zentrum_fuer_Umweltforschung_UFZ,31.899722,34.85,12.5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Vario EL Cube; Elementar Analysemethoden GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),692,NA
UFZ_036,R_M_B,Helmholtz_Zentrum_fuer_Umweltforschung_UFZ,31.899722,34.85,12.5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Vario EL Cube; Elementar Analysemethoden GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),692,NA
UFZ_037,R_M_C,Helmholtz_Zentrum_fuer_Umweltforschung_UFZ,31.899722,34.85,12.5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Vario EL Cube; Elementar Analysemethoden GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),692,NA
UFZ_038,R_M_D,Helmholtz_Zentrum_fuer_Umweltforschung_UFZ,31.899722,34.85,12.5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Vario EL Cube; Elementar Analysemethoden GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),692,NA
